num,keywords,_description,year,_date,Artstor Classification[35275],Work Type[35276],Repository[35277],id,Creation/Discovery Site[35280],Country[35284],_source,Source[35288]
3894466,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.2~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894465,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.1~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894464,Fresco,"Fresco from pronaos, west wall to right of doorway to naos, Temple of Bel|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d297~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894463,Fresco,"Fresco from naos, west wall, Temple of Bel|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d296~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894462,Fresco,"Fresco from pronaos, south wall, part, Temple of Bel|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d295~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894461,Fresco,"Fresco from pronaos, south wall, part, Temple of Bel|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d294~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894460,Fresco,"Fresco from pronaos, south wall, part, Temple of Bel|Temple of Bel/Palmyrene Godsl            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d293~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894459,Fresco,"Fresco from pronoas, south wall, part, Temple of Bel|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d292~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894458,Fresco,"Fresco from pronaos, east wall, Temple of Bel|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d290~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894457,Fresco,"Fresco from pronaos, north wall, part to left of tribune scene, Temple of Bel|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d289~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894456,Fresco,"Fresco from pronaos, north wall, Temple of Bel The tribune, detail|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d288~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894455,Fresco,"Fresco from pronaos, north wall, Temple of Bel The tribune|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d286~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894454,Fresco,"Fresco froom doorway between naos and pronaos, Temple of Bel sacrificing priest|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d280~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894453,SW,"SW Ramparts, postern gate, interior|SW Ramparts            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d28~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894452,Fresco,"Fresco from naos, S wall, Temple of Bel 2 children at lower right|Temple of Bel/Palmyrene Gods",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d279~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894451,Fresco,"Fresco from naos, S wall, Temple of Bel Bethnannaia and 4 sons of Conon|Temple of Bel/Palmyrene Gods",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d277~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894450,Fresco,"Fresco from noas, S wall, Temple of Bel head of Bethnannaia|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d276~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894449,Fresco,"Fresco, Temple of Bel naos, south wall, two priests and Bethnannaia|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d275~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894448,Fresco,"Fresco, Temple of Bel naos, south wall, head of first priest|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d274~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894447,Fresco,"Fresco, Temple of Bel naos, south wall, head of 2nd priest|Temple of Bel/Palmyrene Gods",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d272~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894446,Fresco,"Fresco, Temple of Bel naos b, south wall|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d270b~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894445,Fresco,"Fresco, Temple of Bel naos b, south wall|Temple of Bel/Palmyrene Gods            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d270a~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894444,SW,"[SW (probably)] Ramparts and postern gates, exterior|SW Ramparts            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d27~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894443,Temple,Protecting wall in front of frescoes|Temple of Bel/Palmyrene Gods            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d269~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894442,Wall,Wall in front of frescoes|Temple of Bel/Palmyrene Godsl            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d268~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894441,Wall,Wall in front of frescoes|Temple of Bel/Palmyrene Gods            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d267~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894440,Wall,Wall in front of frescoes|Temple of Bel/Palmyrene Gods            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d266~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894439,Protecting,Protecting wall in from of large frescoes|Temple of Bel/Palmyrene Gods            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d265~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894438,Painted,Painted brick/ceiling tile with 3 pomegranates from House of the Court|House of the Court,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d260~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894437,Painted,Painted brick/ceiling tile from House of the Court|House of the Court            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d259~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894436,Painted,"Painted brick, 2 unrelated fragments|House of the Court",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d258~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894435,Painted,Painted brick of Bebathumenes from Tower 15|Tower 15,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d257~001,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
